chr	gene	test_q	q_var	pval
16	BCKDK	0.000322565394055	1.18034272072e-09	0.0205517278593
16	BCL7C	3.69171471762e-05	9.81340889083e-10	0.499991823932
16	BCMO1	0.000739295188939	7.50255884756e-09	0.0173934577819
16	BEAN1	0.00053416619194	5.30072543209e-09	0.0209490953317
16	BFAR	0.000685843535714	1.89089252615e-09	6.5648699577e-06
16	BOLA2	9.04232685285e-06	2.5874290759e-10	0.49999792985
16	BOLA2B	9.04232685285e-06	2.5874290759e-10	0.49999792985
16	BRD7	2.34101103424e-05	4.03610895419e-09	0.999997797827
16	BRICD5	0.000146784511673	1.59944155455e-09	0.500007570205
16	C1QTNF8	0.000628690219362	4.11671708556e-09	0.00175044136783
16	C16orf3	2.97463464983e-05	1.08592408084e-09	0.499992457887
16	C16orf13	0.00024821127224	2.17126848156e-09	0.0709134542334
16	C16orf45	0.000592318371992	6.16392171162e-09	0.0311219056815
16	C16orf46	6.67308388049e-05	5.10779680306e-09	0.999196154191
16	C16orf47	0.000695428407177	6.3793694559e-09	0.00794128875123
16	C16orf52	0.000556530675851	2.28425022092e-09	0.000119264255848
16	C16orf54	3.99134745221e-05	3.81342561296e-10	0.500001088524
16	C16orf58	4.82597571312e-05	2.51171838811e-09	0.983261679293
16	C16orf59	0.000606001878725	1.2743555987e-09	1.7229330701e-07
16	C16orf62	0.000123705810411	6.44326667017e-09	0.999391519735
16	C16orf70	0.000203087543934	7.31384523793e-10	0.000845771360405
16	C16orf71	0.000961951388524	4.4681702616e-09	1.82473515221e-05
16	C16orf72	0.000258112831408	6.22941598397e-09	0.634268361444
16	C16orf74	0.000552985125104	4.4510919618e-09	0.0103301311246
16	C16orf78	0.000129465711296	3.43086936065e-09	0.887255472342
16	C16orf80	3.40787323876e-05	2.19252186692e-09	0.994274363341
16	C16orf82	6.65966992316e-05	5.79236543997e-09	0.999998115736
16	C16orf86	1.58114063399e-06	6.35645261522e-10	0.999574653684
16	C16orf87	1.8461401806e-07	8.89840512402e-10	0.499989506677
16	C16orf89	5.40639286716e-05	6.22872689135e-09	0.999996073574
16	C16orf90	0.000420582439906	2.75834285812e-09	0.0130842495561
16	C16orf91	0.0001528223248	5.20238470068e-09	0.820121647696
16	C16orf92	9.51475585062e-05	7.33359469873e-10	0.500004615455
16	C16orf93	5.58921214608e-05	9.879595494e-10	0.499996614756
16	C16orf95	0.000371309192381	1.97079012656e-09	0.0183638819125
16	C16orf96	0.00146503367679	1.87967036842e-09	1.68838831804e-11
16	C16orf97	0.000297128025157	5.40307395229e-09	0.398648468754
16	C16orf98	5.26735150121e-05	8.83186743023e-10	0.499996096548
16	CA5A	0.000509965373294	5.3772591495e-09	0.0776587625943
16	CA7	0.000151688543331	1.42344285237e-09	0.500006595461
16	CACNA1H	0.00159129673624	8.670671598e-09	8.00410479895e-07
16	CACNG3	0.000111792513047	1.50618809676e-08	0.999999999726
16	CALB2	5.60075028454e-05	3.55772625026e-09	0.994858282059
16	CAPN15	9.11813764453e-05	3.96783730513e-09	0.99454135479
16	CAPNS2	0.000183148954589	1.94157229226e-09	0.500008093203
16	CARHSP1	0.000784384867344	4.6692160852e-09	0.000357379813252
16	CASC16	0.00111257708954	7.58390949792e-09	0.000104056115565
16	CASKIN1	0.000201509249995	1.41639675385e-09	0.500018046629
16	CBFA2T3	0.000836653502442	1.25796271741e-08	0.0690775242024
16	CBFB	0.00016020246448	8.12882597723e-10	0.500014968273
16	CBLN1	0.000405194202659	2.72069649309e-09	0.0184207850652
16	CCDC64B	0.000412724097784	5.53106465801e-09	0.102900754461
16	CCDC78	0.00026031497872	3.77899669535e-09	0.364598443542
16	CCDC79	4.97688176625e-05	8.62617965482e-10	0.499995635105
16	CCDC101	0.000103129566319	1.6355131806e-09	0.499998875864
16	CCDC102A	0.000120162200095	3.30130330447e-09	0.847694181122
16	CCDC113	0.000119166609602	4.79599678074e-09	0.970117282829
16	CCDC135	0.000465952351749	7.66696229971e-09	0.374234878377
16	CCDC154	0.000168131672831	7.59358036343e-09	0.94844395088
16	CCL17	0.000190263317245	1.98984388366e-09	0.500009225618
16	CCL22	0.000187335650663	1.63578991503e-09	0.500010514209
16	CCNF	0.000747815698296	1.947442602e-09	1.44971554022e-06
16	CCP110	2.98698414959e-05	2.47160840194e-09	0.999292159119
16	CD2BP2	2.37033958948e-05	7.50797085342e-10	0.902593147194
16	CD19	0.000370624483177	1.48707974804e-09	0.0190843363644
16	CDH1	3.23381738336e-05	3.12607069575e-09	0.99989489513
16	CDH3	2.64465790493e-05	1.94179652816e-09	0.991856891865
16	CDH5	0.00123572888514	7.49868936598e-09	2.67973402829e-05
16	CDH8	0.00056270861701	1.0680349146e-08	0.517391039528
16	CDH11	0.000401637727768	7.6415058599e-09	0.392570353654
16	CDH13	0.00494617574659	1.18343431959e-07	0.13554489046
16	CDH15	6.87207232285e-05	1.25704597471e-09	0.49999514868
16	CDH16	0.000101919725668	1.88815333597e-09	0.728636419722
16	CDIP1	0.00127067081809	1.6647136676e-09	3.78030939885e-14
16	CDIPT	7.84325034545e-05	1.63712283922e-09	0.761837540153
16	CDIPT-AS1	7.84325034545e-05	1.50630919627e-09	0.499994943021
16	CDK10	0.000100387007236	3.49921024738e-09	0.881775706149
16	CDR2	0.00033728544214	1.7447123034e-09	0.0125536644251
16	CDT1	0.00078980465416	5.76735773834e-09	0.00129183065945
16	CDYL2	0.00136520555022	1.289054793e-08	0.000567107998613
16	CEMP1	4.03274519826e-05	8.54886319736e-10	0.499994131252
16	CENPBD1	0.000693700778012	2.44089648044e-09	1.94956852936e-05
16	CENPN	0.00015774925146	3.41256782928e-09	0.649282062094
16	CENPT	5.66129928501e-05	1.56391120682e-09	0.948571532679
16	CES1	5.99413975126e-05	3.8062572867e-09	0.999965482123
16	CES1P1	0.000242178326328	1.59010972879e-09	0.0338776048348
16	CES1P2	0.000377792971067	3.43833651844e-09	0.0461648547519
16	CES2	8.00956497563e-05	1.83733903364e-09	0.870133600043
16	CES3	0.0	1.71236939915e-09	1.00000111021
16	CES4A	0.0	8.9771441395e-10	0.499987722093
16	CES5A	0.000352932918919	6.57277520132e-09	0.69542877996
16	CETP	0.00121245071477	9.16640291209e-09	0.000155389474597
16	CFDP1	0.000326476544792	6.47534208641e-09	0.299673490405
16	CHD9	0.000554281925101	1.30512440423e-08	0.358291988382
16	CHMP1A	6.81734377901e-05	5.74581718844e-09	0.994942485054
16	CHP2	0.00030068280061	4.02476279866e-09	0.500007738862
16	CHST4	0.000150820767412	2.02497174696e-09	0.500002958234
16	CHST5	0.00030329989103	1.59881135421e-09	1e-20
16	CHST6	0.000314512299617	1.99764161229e-09	0.0163514236941
16	CHTF8	0.000105173008076	2.16206286773e-09	0.686359921755
16	CHTF18	0.000718620096095	5.96840665073e-09	0.00567511268682
16	CIAPIN1	0.000204486957966	2.5084644604e-09	0.500011491998
16	CIITA	0.000495215026197	5.25987582718e-09	0.060169236168
16	CIRH1A	0.000105173008076	2.2841567717e-09	0.753231119743
16	CKLF	4.93307181922e-05	1.30966464055e-09	0.49999206608
16	CKLF-CMTM1	6.38880824745e-05	1.46003657568e-09	0.499992629455
16	CLCN7	2.47187586963e-05	7.57859585686e-09	0.999999999725
16	CLDN6	0.000412724097784	5.62606564772e-09	0.103793921107
16	CLDN9	0.000378423975527	3.96004240536e-09	0.0485344882332
16	CLEC3A	0.000123679728166	3.70620879915e-09	0.898036211945
16	CLEC16A	0.00104769972528	1.24395779079e-08	0.00660934472717
16	CLEC18A	0.000107231923768	8.73547392494e-10	0.500006533488
16	CLEC18B	0.000302874531583	1.69585529283e-09	1e-20
16	CLEC19A	0.000219404321926	5.40943556496e-09	0.807147626522
16	CLN3	0.000135560094099	1.20429012848e-09	0.500007537681
16	CLUAP1	0.000411730458092	2.85894872796e-09	0.0201386990496
16	CLUHP3	2.18933976888e-05	7.7109799079e-10	0.499992949487
16	CMC2	0.00015774925146	2.8905862122e-09	0.604731981182
16	CMIP	0.00251990748875	3.15437247565e-08	0.000336639771032
16	CMTM1	6.38880824745e-05	1.46003657568e-09	0.499992629455
16	CMTM2	0.000503371297737	1.1343624207e-09	8.87967465335e-06
16	CMTM3	0.000502940782308	7.78136525611e-10	3.35662162732e-07
16	CMTM4	0.000529784009006	1.38754862482e-09	8.16795306574e-06
16	CMTR2	1.29092548008e-07	1.48759800533e-09	0.999999839214
16	CNEP1R1	4.38833861863e-05	1.80255486808e-09	0.916468109464
16	CNGB1	0.000378159526319	9.55492071596e-09	0.853152796289
16	CNOT1	8.42871446456e-05	6.52218654339e-09	0.999667254506
16	CNTNAP4	0.00115245337974	1.81193925234e-08	0.0674994409219
16	COG4	0.000238903079489	1.72979703089e-09	0.0676032027152
16	COG7	0.000493312922966	4.29426734084e-09	0.0285157067606
16	COG8	0.000833736869127	2.57575335927e-09	2.15694736178e-06
16	COQ7	0.000291006831724	2.5741754582e-09	0.500016479092
16	COQ9	0.000207070388009	2.94440528642e-09	0.206101261797
16	CORO1A	9.04232685285e-06	5.05157639091e-10	0.499996176077
16	CORO7	0.000931239525349	3.37521545895e-09	1.71627850021e-06
16	CORO7-PAM16	0.000954424158923	3.80978016317e-09	2.75845374242e-06
16	COTL1	0.00068357102186	1.35418295052e-08	0.42916710297
16	COX4I1	0.000337122752939	4.70826811054e-09	0.300146586087
16	COX6A2	0.000219285960872	2.69636332943e-09	0.500008585525
16	CPNE2	0.000366838937313	8.69078719493e-09	0.787704505219
16	CPNE7	0.000154587030873	5.22868210007e-09	0.769561685235
16	CPPED1	0.00108432558201	1.14011132679e-08	0.0132320328375
16	CRAMP1L	4.24739207571e-05	2.42985518795e-09	0.998305077032
16	CREBBP	0.000875264412033	6.44133081026e-09	0.000881988640351
16	CRISPLD2	0.000445556805507	1.58406784221e-08	0.965161230989
16	CRNDE	0.000363163242708	2.22089508335e-09	0.0169558199797
16	CRYM	0.000496666467308	5.6438967025e-09	0.0735414210332
16	CRYM-AS1	0.000410809058448	2.26977136586e-09	0.0113943753897
16	CSNK2A2	0.0001040909008	3.77738378042e-09	0.897618578717
16	CTCF	2.55623807954e-05	1.32393476794e-09	0.992035351699
16	CTD-2258A20.5	1.62741330991e-05	2.56640269789e-09	0.999942744894
16	CTF1	3.71132713588e-05	7.95159882794e-10	0.499995373058
16	CTRB1	0.00165019835771	2.7705460828e-09	2.18103313188e-13
16	CTRB2	0.00165067011794	3.91248635921e-09	5.24091881005e-12
16	CTRL	0.000116418157439	8.11328680644e-10	0.500008000439
16	CTU2	0.000168288028777	1.11118708883e-08	0.988000836054
16	CX3CL1	0.000199670470978	1.80246082069e-09	0.500010723085
16	CYB5B	0.000793648580381	5.81905471297e-09	0.00115584252072
16	CYBA	4.58548661046e-05	6.96620474664e-09	0.999999789651
16	CYLD	0.00015295221065	3.67995822277e-09	0.867357083874
16	DBNDD1	0.000653080436317	2.40593941523e-09	6.1536270658e-05
16	DCTN5	0.00014810632552	3.87989228902e-09	0.879346951201
16	DCTPP1	0.000233733336924	1.00214178012e-09	0.500023150373
16	DCUN1D3	0.000145361056774	1.37663893539e-09	0.50000909735
16	DDX11L10	0.000353850572872	1.36078863281e-09	0.00694067300815
16	DDX19A	1.76385666362e-05	1.03471036176e-09	0.499988774947
16	DDX19B	0.000308879126228	1.26016954676e-09	0.00229295299214
16	DDX28	4.01362824749e-05	4.87591772157e-10	0.499999369386
16	DECR2	0.00013808310997	1.86211215723e-09	0.3960670109
16	DEF8	0.000713415045145	2.31804647106e-09	5.81056803878e-06
16	DEXI	0.000500627053411	4.32993925185e-09	0.0186390958885
16	DHODH	2.19905455008e-05	2.67114593554e-09	0.996755482719
16	DHX38	0.000152798757715	1.87931234157e-09	0.310932070112
16	DKFZP434H168	0.000317663722144	2.3868349324e-09	0.0164211421917
16	DNAAF1	0.000285059460758	9.30866046861e-09	0.900604804743
16	DNAH3	0.000103457093251	7.28427362263e-09	0.999378874092
16	DNAJA2	1.72690589244e-05	1.46285331565e-09	0.999400863267
16	DNAJA3	0.000656973968568	2.3454260842e-09	1.58533387982e-05
16	DNASE1	0.000108138584766	3.01136843741e-09	0.871180590109
16	DNASE1L2	0.000110699022452	1.99792532158e-09	0.404563562595
16	DOC2A	0.000190127848085	7.35049881556e-10	0.500019741376
16	DOK4	0.000132493514024	3.29678164573e-09	0.730383077453
16	DPEP1	7.87961416175e-05	6.22618691099e-09	0.992119621381
16	DPEP2	0.000152391044721	1.12993637453e-09	0.500010216125
16	DPEP3	0.000152391044721	1.00754870906e-09	0.500011970494
16	DUS2	4.1987973363e-05	9.78688586849e-10	0.499992634076
16	DYNC1LI2	2.64322693652e-05	6.09248971921e-10	0.499995432859
16	DYNLRB2	0.00079702964276	5.26288811847e-09	0.000798149814716
16	E2F4	0.000320091308102	8.21701871363e-10	0.0946682450899
16	E4F1	0.00018236094483	2.12795429546e-09	0.500009722878
16	EARS2	0.00084156429602	4.47660757105e-09	9.63526023171e-05
16	ECI1	0.000118979516747	2.14509051834e-09	0.428117150579
16	EDC4	3.09366108633e-05	1.19150060905e-09	0.49998913811
16	EEF2K	0.000672262279226	3.69615906834e-09	0.000382282143947
16	ELMO3	0.000320091308102	1.05616221871e-09	0.0805905616211
16	EMC8	0.000299043715597	4.31437597732e-09	0.350719351049
16	EME2	1.45807197232e-05	3.17834907692e-09	0.999910240144
16	EMP2	0.000314480691245	8.98630148506e-09	0.923125370972
16	ENKD1	1.58114063399e-06	6.35645261522e-10	0.999574653684
16	ERCC4	0.000877306350147	5.3347491722e-09	0.000280231264252
16	ERI2	5.95568885804e-07	1.69801790878e-09	1.00000227398
16	ERN2	0.000171217772782	3.22567198466e-09	0.705696695396
16	ERVK13-1	5.14300988325e-05	1.02112833675e-09	0.499995905505
16	ESRP2	2.39194545909e-05	1.2050479756e-09	0.499988022897
16	EXOC3L1	0.000451472780798	9.43133527741e-10	3.26478371914e-05
16	EXOSC6	0.000307910493272	3.69818580345e-10	0.138314474217
16	FA2H	0.000689271376036	8.63008240513e-09	0.0458155864849
16	FAHD1	1.73841924203e-05	5.72333637236e-09	0.999812742117
16	FAM57B	9.51475585062e-05	9.0890417579e-10	0.500002861184
16	FAM65A	2.55623807954e-05	9.55510263848e-10	0.499991788948
16	FAM86A	5.37134868908e-05	5.06254834327e-09	0.999948885386
16	FAM92B	0.000563994822417	6.8159596342e-09	0.0864941907174
16	FAM96B	8.00956497563e-05	1.83733903364e-09	0.870133600043
16	FAM173A	0.000260403750838	3.79301478756e-09	0.364114888811
16	FAM192A	0.000346331474575	4.25793667492e-09	0.146843037773
16	FAM195A	0.000217609120589	1.96580897095e-09	0.50001358221
16	FANCA	0.000682627574262	6.00449178865e-09	0.00568192092073
16	FBRS	5.77418686883e-05	7.34818258258e-10	0.499998661471
16	FBXL8	0.00017426655215	3.6484177167e-10	0.500022486077
16	FBXL16	0.000236736474962	3.69736669549e-09	0.415365100837
16	FBXL19	5.73506785174e-05	7.04336090184e-10	0.500000355089
16	FBXL19-AS1	6.06117569279e-05	7.71180593399e-10	0.499999117271
16	FBXO31	0.000492871430938	3.93383485381e-09	0.0194087259791
16	FENDRR	0.000531817651518	8.41561984065e-09	0.500010927483
16	FHOD1	0.000291207626369	1.81149153805e-09	1e-20
16	FLJ21408	0.000513642578076	1.88287933162e-09	0.000128504822049
16	FLJ26245	4.38068976468e-05	9.61711820391e-10	0.49999469161
16	FLJ30679	0.000280956284379	5.44918987097e-09	0.555396717568
16	FLJ42627	5.10875987074e-05	8.06307907456e-10	0.499997598742
16	FLYWCH1	0.000224828706431	5.61064778551e-09	0.644101017528
16	FLYWCH2	0.000220385018063	5.4068451909e-09	0.568052872716
16	FOPNL	5.78801410232e-05	4.01174444509e-09	0.998179309413
16	FOXC2	7.96595313618e-05	4.47346376767e-09	0.999126085492
16	FOXF1	0.000396172385161	6.02623941324e-09	0.500010409262
16	FOXL1	8.64631062521e-05	3.93510452087e-09	0.992755094564
16	FTO	0.00156054304912	2.20641231799e-08	0.0390663756236
16	FTO-IT1	0.000285554924163	2.89886901055e-09	0.500017364513
16	FUK	2.41870219977e-05	1.45381251126e-09	0.997167028656
16	FUS	0.000160083397655	1.23004254818e-09	0.500009685884
16	GABARAPL2	0.000226289909616	1.52216902275e-09	0.0470887250626
16	GALNS	0.000798533719906	8.2736212141e-09	0.0120080109746
16	GAN	0.00180443731857	6.18495581937e-09	1.83132953246e-10
16	GAS8	2.97463464983e-05	1.38444988662e-09	0.965082862875
16	GCSH	4.6606609976e-05	7.7009653343e-09	0.999996329818
16	GDE1	2.98698414959e-05	2.05713733386e-09	0.997598001239
16	GDPD3	0.00027425666359	1.43208640329e-09	1e-20
16	GFER	0.000137474985085	4.18054858966e-09	0.933932807477
16	GFOD2	1.58114063399e-06	7.63264863429e-10	0.999937508627
16	GGA2	0.000790501164146	2.7243621987e-09	2.01985578391e-06
16	GINS2	0.000562522854893	5.17060946304e-09	0.0153997655131
16	GINS3	0.000434914332426	2.95439938281e-09	0.00945617182791
16	GLG1	0.000762731454496	1.08682087243e-08	0.0264189439257
16	GLIS2	0.000308506183503	2.33584613208e-09	0.0408710369936
16	GLYR1	0.000894564928813	7.33119990671e-09	0.00134569408669
16	GNAO1	0.000498708012474	9.20844276506e-09	0.26144567298
16	GNG13	0.000723062106493	6.51716507026e-09	0.0101262066375
16	GNPTG	0.000336199316482	4.20379441874e-09	0.500013145541
16	GOT2	0.000427980738855	2.5400073578e-09	0.0042268170449
16	GP2	0.000715267643284	3.20842686241e-09	5.48933136681e-05
16	GPR56	0.000540510002454	1.08405289579e-08	0.578214142434
16	GPR97	0.000275622004419	1.03597664443e-08	0.983079028622
16	GPR114	0.000397805426931	4.32586288062e-09	0.137226548505
16	GPR139	0.000786576446025	4.83745751006e-09	0.000353760958093
16	GPRC5B	0.000378514420829	3.14669714289e-09	0.0320831095382
16	GPT2	2.75818173364e-05	2.36787566181e-09	0.999900862723
16	GRIN2A	0.00175145569876	2.43270070625e-08	0.00229952451839
16	GSE1	0.000655616199979	8.5164001376e-09	0.0722903793321
16	GSG1L	0.000990152183811	2.16624359681e-08	0.39930308215
16	GSPT1	0.000331861241674	2.36857085727e-09	0.0208216731655
16	GTF3C1	0.000670976367602	4.20267825058e-09	0.00110278977214
16	HAGH	1.73841924203e-05	6.31993855745e-09	0.999907360136
16	HAGHL	0.00026031497872	3.95453421526e-09	0.413611717146
16	HAS3	0.000117929674222	1.92018874717e-09	0.441217826361
16	HBA1	0.000848829671717	3.43242783611e-09	3.75127862157e-05
16	HBA2	0.000892233755374	3.1347433648e-09	1.29694138289e-05
16	HBM	0.000892178815376	2.93883964349e-09	7.89674037488e-06
16	HBQ1	0.000848829671717	3.25827728941e-09	3.01772356802e-05
16	HBZ	0.000892178815376	3.52204681875e-09	1.6607201051e-05
16	HCCAT5	0.000772475234643	6.44290379735e-09	0.00324029639527
16	HCFC1R1	0.000412724097784	5.62606564772e-09	0.103793921107
16	HEATR3	8.10314419858e-05	1.74313248224e-09	0.811012930825
16	HERPUD1	0.00129379459774	8.19260948841e-09	2.58851652463e-05
16	HIRIP3	0.00010400208767	6.11580772328e-10	0.500007779036
16	HMOX2	0.00133146876476	2.25904494905e-09	4.12614387102e-13
16	HN1L	2.7330254049e-05	2.12242939116e-09	0.99830494718
16	HP	0.00011111411377	1.58737073592e-09	0.499998387337
16	HPR	0.00011111411377	1.76297775981e-09	0.584741191573
16	HS3ST2	0.000725841835823	1.2327111703e-08	0.500005002366
16	HS3ST4	0.00103369393124	3.5016125933e-08	0.998033607013
16	HS3ST6	0.000378729335366	3.85273296106e-09	0.0613520206414
16	HSBP1	0.000379760059419	3.09578337664e-09	0.0306689327972
16	HSD3B7	5.65892566949e-05	5.66129266736e-10	0.500001988265
16	HSD11B2	0.000100503978477	1.50277165561e-09	0.499996697962
16	HSD17B2	0.00103061520859	6.41034297847e-09	9.83232364831e-05
16	HSDL1	0.000279208326532	6.6265121972e-09	0.633357357784
16	HSF4	0.00017426655215	3.6484177167e-10	0.500022486077
16	HYDIN	0.000320187025024	6.00112587673e-09	0.323279940463
16	IFT140	0.000212544572184	5.76931967906e-09	0.910219089394
16	IGFALS	1.73841924203e-05	3.85401755908e-09	0.999849566504
16	IGSF6	0.000177791322835	1.29568407272e-09	0.500010749587
16	IL4R	0.000745227673906	7.57427758693e-09	0.0130552163235
16	IL17C	0.000423915552457	6.56543351782e-09	0.500013054412
16	IL21R	0.000842589882474	7.78533076783e-09	0.0045938788663
16	IL21R-AS1	0.000658181960965	3.61843342374e-09	0.000466725086023
16	IL27	0.000173660382454	1.83592613734e-09	0.500006583402
16	IL32	0.000428472871759	6.10703087567e-09	0.134512575373
16	IL34	0.000675992745243	4.06508127438e-09	0.000787082297588
16	INO80E	0.000190127848085	7.35049881556e-10	0.500019741376
16	IQCK	0.000213828918235	5.67802958199e-09	0.881831100064
16	IRF8	0.000864865134388	7.29320660502e-09	0.00186902226794
16	IRX3	0.00012799816625	6.53941341731e-09	0.997521140697
16	IRX5	0.000351390295587	2.34088141323e-09	0.0166926990813
16	IRX6	0.000253615679027	4.32338116127e-09	0.340781982515
16	IST1	0.000218385255533	1.96658457716e-09	0.118222219091
16	ITFG1	4.78228625438e-05	2.05804373513e-09	0.995156677926
16	ITFG3	0.000422831577402	4.28093131964e-09	0.0706260020982
16	ITGAD	0.00031995860607	3.78066590235e-09	0.500014069225
16	ITGAL	0.000246770236916	1.93706908604e-09	0.0517074795203
16	ITGAM	0.000303793606996	2.78383135763e-09	0.0569521673806
16	ITGAX	0.00040407165527	3.50572054542e-09	0.0359627603895
16	ITPRIPL2	0.000580447879153	3.75581069019e-09	0.00285288086405
16	JMJD8	0.000212842882276	2.49150938804e-09	0.50000931097
16	JPH3	0.00069499374948	1.32200196888e-08	0.259748546406
16	KARS	0.0001152825078	1.73060520952e-09	0.499997297107
16	KAT8	0.000322565394055	1.18034272072e-09	0.0205517278593
16	KATNB1	0.000384528414788	4.55422623786e-09	0.123944279007
16	KCNG4	0.000283077626122	1.52255634063e-08	0.999497921726
16	KCTD5	0.000143806956533	1.15906136087e-09	0.500008850116
16	KCTD13	0.000168682949959	1.28578099465e-09	0.500011054451
16	KCTD19	2.83516899809e-05	1.58802864816e-09	0.997405673047
16	KDM8	0.000330126920724	3.86230776943e-09	0.500010427391
16	KIAA0430	0.000402838520835	2.50911619248e-09	0.0162116516028
16	KIAA0513	0.000829580613903	7.95934023436e-09	0.00707954202556
16	KIAA0556	0.000539408196438	8.19942734889e-09	0.247293241392
16	KIAA0895L	0.000451472780798	7.06856702033e-10	3.04483406932e-06
16	KIF22	3.15942806372e-05	8.6408720394e-10	0.499992738099
16	KIFC3	0.000384651846975	4.88362539604e-09	0.173762386447
16	KLHDC4	0.000615931294474	1.18987691515e-08	0.175356048636
16	KLHL36	0.000597064128798	8.35123817498e-09	0.116009703163
16	KNOP1	8.4666366716e-05	3.28030937139e-09	0.987420612277
16	KREMEN2	7.39891612055e-05	3.72590736648e-09	0.978086027881
16	LAT	0.000370624483177	1.82201450333e-09	0.020472151727
16	LCAT	0.000116618643842	9.34867441023e-10	0.500006273298
16	LCMT1	0.000143067078311	6.46510863898e-09	0.987084460504
16	LDHD	7.29864793997e-05	2.57832981409e-09	0.94509569389
16	LINC00235	6.05792247944e-05	3.80409401315e-09	0.999508141328
16	LINC00254	0.0003684383877	6.3192751736e-09	0.110952254664
16	LINC00304	0.000202548020245	1.92155307777e-09	0.500012937452
16	LINC00311	0.00052275223629	7.81206248404e-09	0.207230517642
16	LINC00514	0.000172496351525	3.26525458644e-09	0.572409647757
16	LINC00917	0.000443902670738	1.24746560527e-08	0.73562514404
16	LINC00919	0.000296251966573	1.39261704761e-09	1e-20
16	LINC00920	0.000980045985933	5.90038458504e-09	0.000112194300839
16	LINC00921	5.76998584127e-05	2.8978418237e-09	0.996602218052
16	LINC00922	0.000595231853565	1.92129481279e-08	0.885738625693
16	LINC01081	0.00070370831335	1.45621975968e-08	0.500006738656
16	LINC01082	0.000620462679969	6.71565348698e-09	0.0425701655721
16	LINC01227	0.000582189165044	5.01660153829e-09	0.0178893233461
16	LITAF	0.00193161991644	9.81242055719e-09	6.38608603221e-08
16	LMF1	0.00202261973252	1.37777582804e-08	8.03224320889e-07
16	LMF1-AS1	0.00173717582831	6.23272395882e-09	7.75977554435e-09
16	LOC81691	0.00014585215957	1.33897779504e-09	0.500005666732
16	LOC146481	1.52038939407e-09	9.45470813763e-10	0.499987723409
16	LOC146513	0.000284687007787	9.57269300793e-09	0.914190003082
16	LOC283856	0.00063431284767	4.41421874621e-09	0.0020155874753
16	LOC283914	4.63350690826e-05	4.87149368619e-10	0.500000355984
16	LOC283922	8.25872393556e-06	1.24321789329e-09	0.499985536298
16	LOC339059	0.000211122901022	1.03097905241e-08	0.957460470932
16	LOC388242	9.04232685285e-06	2.5874290759e-10	0.49999792985
16	LOC388282	0.000370538171488	2.84423600203e-09	0.0275258394922
16	LOC400548	0.000591810470452	8.29670781939e-09	0.152944330022
16	LOC400553	0.000218598526319	2.40227336566e-09	0.500010227652
16	LOC400558	6.87207232285e-05	1.21152053929e-09	0.499996903066
16	LOC554206	0.000341348284784	3.71788784815e-09	0.103932008678
16	LOC606724	9.04232685285e-06	2.5874290759e-10	0.49999792985
16	LOC613038	9.04232685285e-06	2.5874290759e-10	0.49999792985
16	LOC643802	2.56360881369e-06	2.39369153145e-09	0.999995368971
16	LOC652276	5.10875987074e-05	8.06307907456e-10	0.499997598742
16	LOC729159	0.000407649128809	4.78136996588e-09	0.0829883211438
16	LOC730183	6.80276094663e-05	9.94372233717e-10	0.499998545807
16	LOC100128770	0.000412724097784	5.85004624483e-09	0.121576924599
16	LOC100129617	0.000872927604123	8.58614345997e-09	0.00694751324085
16	LOC100129697	0.000291359826915	6.3075530985e-09	0.635795757619
16	LOC100130700	1.52038939407e-09	9.44948589902e-10	0.499987723397
16	LOC100131303	0.000152389194248	6.09938411711e-10	0.500015479097
16	LOC100132529	0.000150820767412	1.88039366449e-09	0.500004708308
16	LOC100134368	7.82227593421e-05	2.160436601e-09	0.861148785346
16	LOC100287036	0.000229292291116	2.00206081281e-09	0.0957375229414
16	LOC100289092	0.000240581608146	4.99143175137e-10	1e-20
16	LOC100289580	0.000211122901022	1.03097905241e-08	0.957460470932
16	LOC100505942	0.000117109504237	8.55497331744e-10	0.500006356053
16	LOC100506083	9.6863295595e-07	1.13484262598e-09	0.499986128151
16	LOC100506172	0.00030128771204	7.35328894968e-09	0.704870168309
16	LOC100506281	0.00165019835771	2.7705460828e-09	2.18103313188e-13
16	LOC100506655	4.91091790291e-05	2.49514782262e-09	0.965389345087
16	LOC100507501	0.000111752741068	2.73690018774e-09	0.682668427567
16	LOC100507534	0.000158004834593	1.12504617622e-09	0.500011109494
16	LOC100507577	1.79570281602e-06	6.11190562437e-10	0.999471237172
16	LOC100862671	7.33458486089e-05	1.13915783661e-09	0.499997638186
16	LOC101926896	0.000308506183503	2.11228411646e-09	0.0242000068655
16	LOC101926950	0.00150738952139	3.91684160894e-09	8.77311001624e-11
16	LOC101927102	4.78228625438e-05	7.63834769455e-10	0.499997081134
16	LOC101927131	0.000932842702293	5.27946327335e-09	0.000114995956721
16	LOC101927132	0.000166456209804	1.76480388339e-09	0.50000543935
16	LOC101927272	0.000557237636694	2.14554745593e-09	8.91275023627e-05
16	LOC101927311	0.000124829241547	3.59473230964e-09	0.813212414293
16	LOC101927334	0.000195779454912	4.75934844365e-09	0.898643648763
16	LOC101927348	0.000124829241547	3.59473230964e-09	0.813212414293
16	LOC101927364	6.66611797156e-05	2.72056023617e-09	0.930798671451
16	LOC101927580	0.000189898328304	9.79297646512e-09	0.996751208753
16	LOC101927650	8.1052617289e-05	6.13839415954e-09	0.999759385632
